benchmark,interval,cluster,index,cpi
radix2,2000,3,5,0.722723
radix2,2000,3,9,3.218391
radix2,2000,3,8,10.894553
radix2,2000,3,2,0.883558
radix2,2000,3,3,0.785607
radix2,2000,3,0,3.990000
radix2,2000,3,6,0.664164
radix2,2000,3,1,0.717217
radix2,2000,0,7,0.751249
radix2,2000,0,4,0.450000
radix2,2000,0,5,0.766117
radix2,2000,0,9,0.753247
radix2,2000,0,8,0.825413
radix2,2000,0,2,0.822677
radix2,2000,0,3,7.647176
radix2,2000,0,0,3.700500
radix2,2000,0,6,0.730539
radix2,2000,0,1,0.795102
radix2,2000,10,7,0.761000
radix2,2000,10,4,0.450676
radix2,2000,10,5,0.449000
radix2,2000,10,9,0.687187
radix2,2000,10,8,0.825175
radix2,2000,10,2,3.356822
radix2,2000,10,3,4.326500
radix2,2000,10,0,3.497500
radix2,2000,10,6,0.859000
radix2,2000,10,1,3.422422
radix2,2000,11,4,9.544228
radix2,2000,11,2,3.038038
radix2,2000,11,3,2.711644
radix2,2000,11,0,2.980000
radix2,2000,11,1,3.368684
radix2,2000,12,7,0.850851
radix2,2000,12,4,0.828070
radix2,2000,12,5,0.814629
radix2,2000,12,9,0.824500
radix2,2000,12,8,0.807692
radix2,2000,12,2,0.704500
radix2,2000,12,3,0.875686
radix2,2000,12,0,3.779000
radix2,2000,12,6,0.719500
radix2,2000,12,1,3.915000
radix2,2000,6,7,0.720802
radix2,2000,6,4,0.707293
radix2,2000,6,5,0.774387
radix2,2000,6,9,0.757863
radix2,2000,6,8,0.824060
radix2,2000,6,2,0.870130
radix2,2000,6,3,0.847576
radix2,2000,6,0,8.595500
radix2,2000,6,6,0.775439
radix2,2000,6,1,4.000000
radix2,2000,1,7,0.780890
radix2,2000,1,4,0.792104
radix2,2000,1,5,0.778056
radix2,2000,1,9,0.861500
radix2,2000,1,8,0.732500
radix2,2000,1,2,0.724449
radix2,2000,1,3,0.789605
radix2,2000,1,0,0.747874
radix2,2000,1,6,0.937594
radix2,2000,1,1,0.673337
radix2,32000,4,4,4.707112
radix2,32000,4,5,2.685115
radix2,32000,4,2,1.916786
radix2,32000,4,3,3.627531
radix2,32000,4,0,3.061031
radix2,32000,4,1,2.225055
radix2,32000,2,2,0.897225
radix2,32000,2,0,0.741782
radix2,32000,2,1,0.702834
radix2,32000,3,7,2.290147
radix2,32000,3,4,2.292509
radix2,32000,3,5,2.290259
radix2,32000,3,9,2.285522
radix2,32000,3,8,2.297344
radix2,32000,3,2,2.293397
radix2,32000,3,3,2.287089
radix2,32000,3,0,2.295688
radix2,32000,3,6,2.295638
radix2,32000,3,1,2.289535
radix2,32000,0,0,1.822307
radix2,32000,1,7,0.698044
radix2,32000,1,4,0.746078
radix2,32000,1,5,0.701616
radix2,32000,1,9,0.702671
radix2,32000,1,8,0.695416
radix2,32000,1,2,0.692187
radix2,32000,1,3,0.694365
radix2,32000,1,0,0.699541
radix2,32000,1,6,0.692978
radix2,32000,1,1,0.700169
radix2,4000,7,0,3.318250
radix2,4000,7,1,2.845000
radix2,4000,4,0,0.792759
radix2,4000,5,7,0.731433
radix2,4000,5,4,0.841290
radix2,4000,5,5,0.786303
radix2,4000,5,9,0.820500
radix2,4000,5,8,0.787197
radix2,4000,5,2,0.733734
radix2,4000,5,3,0.837122
radix2,4000,5,0,0.801200
radix2,4000,5,6,0.877123
radix2,4000,5,1,0.781219
radix2,4000,9,7,2.288606
radix2,4000,9,4,1.396500
radix2,4000,9,5,5.874281
radix2,4000,9,9,3.324250
radix2,4000,9,8,0.850575
radix2,4000,9,2,0.451500
radix2,4000,9,3,0.820455
radix2,4000,9,0,0.451548
radix2,4000,9,6,2.120340
radix2,4000,9,1,0.744250
radix2,4000,8,7,0.780000
radix2,4000,8,4,0.872250
radix2,4000,8,5,0.783946
radix2,4000,8,9,0.802451
radix2,4000,8,8,0.810500
radix2,4000,8,2,0.769750
radix2,4000,8,3,0.845634
radix2,4000,8,0,0.771057
radix2,4000,8,6,0.745000
radix2,4000,8,1,0.826630
radix2,4000,2,4,2.782359
radix2,4000,2,2,3.023267
radix2,4000,2,3,3.345586
radix2,4000,2,0,6.191143
radix2,4000,2,1,7.418500
radix2,4000,3,7,0.749250
radix2,4000,3,4,0.787213
radix2,4000,3,5,0.872186
radix2,4000,3,9,0.487000
radix2,4000,3,8,0.856750
radix2,4000,3,2,0.769135
radix2,4000,3,3,0.774500
radix2,4000,3,0,0.479250
radix2,4000,3,6,0.767500
radix2,4000,3,1,0.450275
radix2,4000,0,7,2.216250
radix2,4000,0,4,2.216250
radix2,4000,0,5,2.216250
radix2,4000,0,9,2.256750
radix2,4000,0,8,2.196750
radix2,4000,0,2,3.649925
radix2,4000,0,3,2.230500
radix2,4000,0,0,0.748250
radix2,4000,0,6,2.249750
radix2,4000,0,1,1.828207
radix2,4000,10,7,5.624594
radix2,4000,10,4,8.344156
radix2,4000,10,5,2.255309
radix2,4000,10,9,7.512622
radix2,4000,10,8,4.943264
radix2,4000,10,2,11.437500
radix2,4000,10,3,2.249562
radix2,4000,10,0,2.216500
radix2,4000,10,6,3.132617
radix2,4000,10,1,1.684421
radix2,4000,11,7,4.425250
radix2,4000,11,4,3.226080
radix2,4000,11,5,2.938000
radix2,4000,11,9,4.626437
radix2,4000,11,8,8.849038
radix2,4000,11,2,7.531383
radix2,4000,11,3,3.677169
radix2,4000,11,0,2.697349
radix2,4000,11,6,2.523369
radix2,4000,11,1,5.982263
radix2,4000,12,7,0.876938
radix2,4000,12,4,0.733067
radix2,4000,12,5,0.857286
radix2,4000,12,9,0.751188
radix2,4000,12,8,0.858679
radix2,4000,12,2,0.779750
radix2,4000,12,3,0.791291
radix2,4000,12,0,2.377311
radix2,4000,12,6,0.802401
radix2,4000,12,1,0.762559
radix2,4000,6,4,0.790250
radix2,4000,6,2,0.487616
radix2,4000,6,3,2.605303
radix2,4000,6,0,0.487500
radix2,4000,6,1,6.665250
radix2,4000,1,7,0.761750
radix2,4000,1,4,0.862569
radix2,4000,1,5,0.765691
radix2,4000,1,9,0.765500
radix2,4000,1,8,1.409443
radix2,4000,1,2,0.760570
radix2,4000,1,3,1.345173
radix2,4000,1,0,0.751562
radix2,4000,1,6,0.813203
radix2,4000,1,1,0.816342
radix2,16000,4,7,2.300813
radix2,16000,4,4,2.344707
radix2,16000,4,5,2.293963
radix2,16000,4,9,2.289089
radix2,16000,4,8,2.294857
radix2,16000,4,2,2.352268
radix2,16000,4,3,2.348706
radix2,16000,4,0,2.347584
radix2,16000,4,6,2.295062
radix2,16000,4,1,2.339958
radix2,16000,2,7,2.021870
radix2,16000,2,4,3.875328
radix2,16000,2,5,2.483470
radix2,16000,2,9,5.173011
radix2,16000,2,8,6.085432
radix2,16000,2,2,2.544568
radix2,16000,2,3,2.608239
radix2,16000,2,0,4.465346
radix2,16000,2,6,2.089375
radix2,16000,2,1,3.109576
radix2,16000,3,7,0.756780
radix2,16000,3,4,0.758782
radix2,16000,3,5,0.769716
radix2,16000,3,9,0.756280
radix2,16000,3,8,0.766110
radix2,16000,3,2,0.769014
radix2,16000,3,3,0.760202
radix2,16000,3,0,0.756360
radix2,16000,3,6,0.750031
radix2,16000,3,1,0.774361
radix2,16000,0,0,0.834271
radix2,16000,1,4,2.918745
radix2,16000,1,2,0.787902
radix2,16000,1,3,1.085687
radix2,16000,1,0,1.088057
radix2,16000,1,1,0.739500
radix2,8000,4,7,0.789605
radix2,8000,4,4,0.801275
radix2,8000,4,5,0.776153
radix2,8000,4,9,0.785125
radix2,8000,4,8,0.792474
radix2,8000,4,2,0.793927
radix2,8000,4,3,0.785304
radix2,8000,4,0,0.774250
radix2,8000,4,6,0.776903
radix2,8000,4,1,0.775625
radix2,8000,5,7,2.700950
radix2,8000,5,4,2.998125
radix2,8000,5,5,6.940485
radix2,8000,5,9,7.617191
radix2,8000,5,8,3.008502
radix2,8000,5,2,2.924144
radix2,8000,5,3,2.890264
radix2,8000,5,0,3.933608
radix2,8000,5,6,2.674919
radix2,8000,5,1,2.926482
radix2,8000,2,7,0.859910
radix2,8000,2,4,0.755439
radix2,8000,2,5,0.768884
radix2,8000,2,9,0.787027
radix2,8000,2,8,0.755314
radix2,8000,2,2,0.782543
radix2,8000,2,3,0.893750
radix2,8000,2,0,0.856964
radix2,8000,2,6,0.761125
radix2,8000,2,1,0.786098
radix2,8000,3,7,2.305049
radix2,8000,3,4,2.329376
radix2,8000,3,5,2.297014
radix2,8000,3,9,2.290464
radix2,8000,3,8,2.307712
radix2,8000,3,2,2.295389
radix2,8000,3,3,2.280500
radix2,8000,3,0,2.300250
radix2,8000,3,6,2.287286
radix2,8000,3,1,2.290589
radix2,8000,0,0,3.078510
radix2,8000,6,7,0.780527
radix2,8000,6,4,0.813718
radix2,8000,6,5,0.784804
radix2,8000,6,9,0.796225
radix2,8000,6,8,0.772085
radix2,8000,6,2,0.783956
radix2,8000,6,3,0.780848
radix2,8000,6,0,0.764154
radix2,8000,6,6,0.744782
radix2,8000,6,1,0.769154
radix2,8000,1,7,1.370171
radix2,8000,1,4,0.903250
radix2,8000,1,5,0.931517
radix2,8000,1,8,1.378689
radix2,8000,1,2,0.806524
radix2,8000,1,3,0.919395
radix2,8000,1,0,0.575390
radix2,8000,1,6,1.411272
radix2,8000,1,1,0.814023
sha,1000,7,7,5.891675
sha,1000,7,4,8.505000
sha,1000,7,5,8.124000
sha,1000,7,8,6.128128
sha,1000,7,2,6.199800
sha,1000,7,3,10.429000
sha,1000,7,0,2.305000
sha,1000,7,6,5.471058
sha,1000,7,1,4.170000
sha,1000,4,7,2.866000
sha,1000,4,4,3.239000
sha,1000,4,5,2.727000
sha,1000,4,8,2.404595
sha,1000,4,2,2.930140
sha,1000,4,3,3.376376
sha,1000,4,0,3.219561
sha,1000,4,6,3.529058
sha,1000,4,1,3.213000
sha,1000,5,2,1.154691
sha,1000,5,3,1.723447
sha,1000,5,0,2.368000
sha,1000,5,1,4.502000
sha,1000,9,7,9.142857
sha,1000,9,4,4.125874
sha,1000,9,5,2.907371
sha,1000,9,9,7.569721
sha,1000,9,8,11.446894
sha,1000,9,2,4.724551
sha,1000,9,3,13.861139
sha,1000,9,0,16.611000
sha,1000,9,6,13.824176
sha,1000,9,1,4.525000
sha,1000,8,7,4.546092
sha,1000,8,4,7.418744
sha,1000,8,5,5.563564
sha,1000,8,9,9.206000
sha,1000,8,8,13.852853
sha,1000,8,2,7.531406
sha,1000,8,3,3.193581
sha,1000,8,0,13.780000
sha,1000,8,6,5.202000
sha,1000,8,1,6.597403
sha,1000,2,7,0.588645
sha,1000,2,4,0.449550
sha,1000,2,5,0.450100
sha,1000,2,9,0.588000
sha,1000,2,8,0.614770
sha,1000,2,2,0.447552
sha,1000,2,3,0.450100
sha,1000,2,0,0.449550
sha,1000,2,6,0.463536
sha,1000,2,1,0.614770
sha,1000,3,7,3.244244
sha,1000,3,4,2.104313
sha,1000,3,5,3.082834
sha,1000,3,9,3.177645
sha,1000,3,8,2.731732
sha,1000,3,2,2.846077
sha,1000,3,3,4.611446
sha,1000,3,0,2.331000
sha,1000,3,6,3.631000
sha,1000,3,1,4.391000
sha,1000,0,7,0.917836
sha,1000,0,4,0.922311
sha,1000,0,5,0.915085
sha,1000,0,9,0.915085
sha,1000,0,8,0.918756
sha,1000,0,2,0.935065
sha,1000,0,3,1.076076
sha,1000,0,0,0.918675
sha,1000,0,6,1.052789
sha,1000,0,1,0.928072
sha,1000,6,4,5.423423
sha,1000,6,2,8.423270
sha,1000,6,3,3.174000
sha,1000,6,0,10.092722
sha,1000,6,1,7.829000
sha,1000,1,7,2.619381
sha,1000,1,4,2.638000
sha,1000,1,5,1.360360
sha,1000,1,9,2.739261
sha,1000,1,8,2.907631
sha,1000,1,2,1.379860
sha,1000,1,3,1.358434
sha,1000,1,0,1.388388
sha,1000,1,6,1.369000
sha,1000,1,1,2.667000
sha,2000,4,4,9.517723
sha,2000,4,2,3.361862
sha,2000,4,3,2.626000
sha,2000,4,0,2.992000
sha,2000,4,1,3.041937
sha,2000,5,7,6.279419
sha,2000,5,4,7.389890
sha,2000,5,5,5.106947
sha,2000,5,9,5.636182
sha,2000,5,8,3.643143
sha,2000,5,2,3.676500
sha,2000,5,3,4.335000
sha,2000,5,0,8.307346
sha,2000,5,6,6.801000
sha,2000,5,1,9.013000
sha,2000,2,7,3.805903
sha,2000,2,4,3.652806
sha,2000,2,5,3.579210
sha,2000,2,9,2.502997
sha,2000,2,8,2.947474
sha,2000,2,2,3.576500
sha,2000,2,3,3.088911
sha,2000,2,0,4.159740
sha,2000,2,6,2.919580
sha,2000,2,1,3.570356
sha,2000,3,7,0.923462
sha,2000,3,4,0.929500
sha,2000,3,5,0.852705
sha,2000,3,9,0.866733
sha,2000,3,8,0.927500
sha,2000,3,2,0.924500
sha,2000,3,3,0.927355
sha,2000,3,0,0.918000
sha,2000,3,6,0.914086
sha,2000,3,1,0.851703
sha,2000,0,7,1.712569
sha,2000,0,4,1.122500
sha,2000,0,5,1.142000
sha,2000,0,9,1.836082
sha,2000,0,8,1.866165
sha,2000,0,2,1.187688
sha,2000,0,3,1.105000
sha,2000,0,0,1.117706
sha,2000,0,6,1.664497
sha,2000,0,1,1.043022
sha,2000,6,7,11.876500
sha,2000,6,4,8.443278
sha,2000,6,5,2.054054
sha,2000,6,9,9.044978
sha,2000,6,8,4.935435
sha,2000,6,2,4.099500
sha,2000,6,3,4.520719
sha,2000,6,0,15.275000
sha,2000,6,6,7.577134
sha,2000,6,1,7.960000
sha,2000,1,7,0.449775
sha,2000,1,4,0.533233
sha,2000,1,5,0.449775
sha,2000,1,9,1.462500
sha,2000,1,8,0.519000
sha,2000,1,2,0.449500
sha,2000,1,3,0.449275
sha,2000,1,0,0.452405
sha,2000,1,6,0.450000
sha,2000,1,1,0.521042
sha,32000,2,2,0.617829
sha,32000,2,3,0.671698
sha,32000,2,0,0.614788
sha,32000,2,1,0.675345
sha,32000,3,4,4.707697
sha,32000,3,5,3.379945
sha,32000,3,2,1.912500
sha,32000,3,3,2.684250
sha,32000,3,0,3.084060
sha,32000,3,1,2.321061
sha,32000,0,7,0.671562
sha,32000,0,4,0.649956
sha,32000,0,5,0.641549
sha,32000,0,9,0.647292
sha,32000,0,8,0.654750
sha,32000,0,2,0.671208
sha,32000,0,3,0.657761
sha,32000,0,0,0.655064
sha,32000,0,6,0.654374
sha,32000,0,1,0.658281
sha,32000,1,7,0.627301
sha,32000,1,4,0.627016
sha,32000,1,5,0.627703
sha,32000,1,9,0.614901
sha,32000,1,8,0.615714
sha,32000,1,2,0.625703
sha,32000,1,3,0.625676
sha,32000,1,0,0.625641
sha,32000,1,6,0.627516
sha,32000,1,1,0.625703
sha,4000,7,7,0.736500
sha,4000,7,4,0.706000
sha,4000,7,5,0.761500
sha,4000,7,9,0.730000
sha,4000,7,8,0.730000
sha,4000,7,2,0.731000
sha,4000,7,3,0.783412
sha,4000,7,0,0.730000
sha,4000,7,6,0.734500
sha,4000,7,1,0.730000
sha,4000,4,4,7.885836
sha,4000,4,2,2.393697
sha,4000,4,3,9.339415
sha,4000,4,0,5.462347
sha,4000,4,1,5.340495
sha,4000,5,7,7.378500
sha,4000,5,4,3.020010
sha,4000,5,5,7.301425
sha,4000,5,2,6.346673
sha,4000,5,3,5.081000
sha,4000,5,0,5.796597
sha,4000,5,6,11.209145
sha,4000,5,1,8.311688
sha,4000,8,0,7.739815
sha,4000,2,0,3.297399
sha,4000,2,1,2.801099
sha,4000,3,7,0.728864
sha,4000,3,4,0.758440
sha,4000,3,5,0.758879
sha,4000,3,9,0.729865
sha,4000,3,8,0.739435
sha,4000,3,2,0.762941
sha,4000,3,3,0.704852
sha,4000,3,0,0.727432
sha,4000,3,6,0.733933
sha,4000,3,1,0.729865
sha,4000,0,7,1.240880
sha,4000,0,4,2.434707
sha,4000,0,5,1.267567
sha,4000,0,9,1.274500
sha,4000,0,8,0.845211
sha,4000,0,2,1.294647
sha,4000,0,3,0.870185
sha,4000,0,0,1.246623
sha,4000,0,6,0.823794
sha,4000,0,1,0.830462
sha,4000,6,7,0.529368
sha,4000,6,4,0.450750
sha,4000,6,5,0.450936
sha,4000,6,9,0.451000
sha,4000,6,8,0.451000
sha,4000,6,2,0.955772
sha,4000,6,3,0.679830
sha,4000,6,0,1.058706
sha,4000,6,6,0.492750
sha,4000,6,1,0.985246
sha,4000,1,7,3.336668
sha,4000,1,4,2.428714
sha,4000,1,5,3.126937
sha,4000,1,9,3.340005
sha,4000,1,8,2.914957
sha,4000,1,2,2.852787
sha,4000,1,3,2.944000
sha,4000,1,0,3.109555
sha,4000,1,6,3.252437
sha,4000,1,1,3.243378
sha,16000,4,7,5.522902
sha,16000,4,4,2.445806
sha,16000,4,5,3.891743
sha,16000,4,2,2.506250
sha,16000,4,3,2.093932
sha,16000,4,0,2.794550
sha,16000,4,6,2.027807
sha,16000,4,1,3.172573
sha,16000,5,2,3.098700
sha,16000,5,0,4.535538
sha,16000,5,1,6.084812
sha,16000,2,0,1.392587
sha,16000,2,1,4.335604
sha,16000,3,7,0.736171
sha,16000,3,4,0.726483
sha,16000,3,5,0.599775
sha,16000,3,9,0.581698
sha,16000,3,8,0.720812
sha,16000,3,2,0.620086
sha,16000,3,3,0.740968
sha,16000,3,0,0.738598
sha,16000,3,6,0.657250
sha,16000,3,1,0.616693
sha,16000,0,7,0.694649
sha,16000,0,4,0.707659
sha,16000,0,5,0.700069
sha,16000,0,9,0.565669
sha,16000,0,8,0.708456
sha,16000,0,2,0.687965
sha,16000,0,3,0.702970
sha,16000,0,0,0.705607
sha,16000,0,6,0.648937
sha,16000,0,1,0.715616
sha,16000,1,7,0.628507
sha,16000,1,4,0.630836
sha,16000,1,5,0.628507
sha,16000,1,9,0.628507
sha,16000,1,8,0.630780
sha,16000,1,2,0.630836
sha,16000,1,3,0.628507
sha,16000,1,0,0.630780
sha,16000,1,6,0.630836
sha,16000,1,1,0.628507
sha,8000,4,7,0.711680
sha,8000,4,4,0.884486
sha,8000,4,5,0.669876
sha,8000,4,9,0.899400
sha,8000,4,8,0.641660
sha,8000,4,2,0.649300
sha,8000,4,3,0.870060
sha,8000,4,0,0.671209
sha,8000,4,6,0.875703
sha,8000,4,1,0.886082
sha,8000,5,4,5.173397
sha,8000,5,5,4.566000
sha,8000,5,2,3.300663
sha,8000,5,3,5.233963
sha,8000,5,0,7.597951
sha,8000,5,1,5.145500
sha,8000,2,0,3.053625
sha,8000,3,7,0.862586
sha,8000,3,4,1.375500
sha,8000,3,5,0.558279
sha,8000,3,9,0.592875
sha,8000,3,8,0.804625
sha,8000,3,2,0.836355
sha,8000,3,3,0.590471
sha,8000,3,0,0.567679
sha,8000,3,6,0.859482
sha,8000,3,1,0.849087
sha,8000,0,7,0.658079
sha,8000,0,4,0.655828
sha,8000,0,5,0.656328
sha,8000,0,9,0.656328
sha,8000,0,8,0.655828
sha,8000,0,2,0.661331
sha,8000,0,3,0.658079
sha,8000,0,0,0.655828
sha,8000,0,6,0.661331
sha,8000,0,1,0.656328
sha,8000,1,7,3.779972
sha,8000,1,4,2.995376
sha,8000,1,5,2.610750
sha,8000,1,9,2.863750
sha,8000,1,8,2.443389
sha,8000,1,2,2.878689
sha,8000,1,3,3.188774
sha,8000,1,0,2.914375
sha,8000,1,6,3.294412
sha,8000,1,1,3.904762
